,v,vw,o,c,h,l,t,n
339,4581381.0,165.9454,165.05,166.04,166.33,165.05,1715227200000.0,70408.0
340,4804631.0,166.7421,166.09,166.85,167.36,165.7,1715313600000.0,81214.0
341,5463333.0,166.1111,166.85,165.87,167.65,165.36,1715572800000.0,89356.0
342,5971017.0,165.1498,165.53,165.76,166.07,163.95,1715659200000.0,85808.0
343,5025071.0,166.197,165.31,166.51,166.68,165.12,1715745600000.0,82050.0
344,6743039.0,167.7869,166.93,167.86,168.34,166.59,1715832000000.0,90333.0
345,4488137.0,167.4769,167.67,167.64,168.0,166.88,1715918400000.0,71317.0
346,3694100.0,167.3517,167.55,167.31,167.88,166.7905,1716177600000.0,68210.0
347,4744529.0,168.0794,167.76,168.35,168.535,167.2902,1716264000000.0,67911.0
348,3969528.0,167.8986,168.01,167.81,168.425,167.6268,1716350400000.0,63386.0
349,4469670.0,166.4368,167.29,165.49,168.11,165.32,1716436800000.0,71580.0
350,3429897.0,165.4988,165.85,165.33,166.31,165.15,1716523200000.0,62413.0
351,6409058.0,162.9746,164.49,163.11,164.755,162.26,1716868800000.0,90372.0
352,3735930.0,161.8198,162.65,161.65,162.74,161.42,1716955200000.0,73105.0
353,4424119.0,162.3805,161.65,162.58,162.7,161.48,1717041600000.0,74621.0
354,9503752.0,164.0259,162.44,164.54,164.77,161.97,1717128000000.0,82737.0
355,5404150.0,164.9551,163.93,164.65,166.24,163.63,1717387200000.0,89023.0
356,6004026.0,166.3852,164.79,167.01,167.12,164.4,1717473600000.0,77795.0
357,4763181.0,165.8656,167.01,166.05,167.01,164.98,1717560000000.0,84126.0
358,6211410.0,167.9817,165.83,168.47,168.58,165.08,1717646400000.0,91321.0
359,4354958.0,167.6893,168.4,167.06,168.97,166.84,1717732800000.0,65046.0
360,3974920.0,167.1345,166.78,167.35,167.715,166.08,1717992000000.0,80083.0
361,3783744.9999999995,167.0524,166.97,167.48,167.5,166.02,1718078400000.0,67203.0
362,5262040.0,165.4213,167.5,165.18,167.64,164.2209,1718164800000.0,92397.0
363,4785092.0,166.1462,164.47,166.41,167.0,164.47,1718251200000.0,72369.0
364,3336515.0,166.4795,165.99,166.79,166.93,165.25,1718337600000.0,66650.0
365,6646586.0,167.7504,165.85,167.5,168.71,165.4,1718596800000.0,88611.0
366,4913949.0,168.1727,167.03,168.56,168.65,166.94,1718683200000.0,79900.0
367,7851372.0,167.5784,168.37,167.67,168.78,166.86,1718856000000.0,116528.0
368,13693832.0,167.9864,167.48,168.26,168.88,167.18,1718942400000.0,99488.0
369,6552307.0,168.4544,168.76,168.45,169.41,167.48,1719201600000.0,107043.0
370,7398142.0,167.1193,168.63,166.85,168.9075,165.9,1719288000000.0,91467.0
371,4870357.999999999,167.2811,166.05,167.45,167.81,165.66,1719374400000.0,79776.0
372,4786415.0,166.6223,167.49,166.62,168.1,165.5,1719460800000.0,79537.0
373,8104827.0,165.181,166.0,164.92,167.24,164.58,1719547200000.0,89805.0
374,7468497.0,163.3542,165.59,162.72,166.21,162.2,1719806400000.0,103065.0
375,5316237.0,163.3222,162.58,163.9,164.04,161.71,1719892800000.0,77033.0
