,v,vw,o,c,h,l,t,n
339,1469643.0,199.6526,200.4,200.09,200.4,198.89,1715227200000.0,27787.0
340,1757600.0,203.889,200.54,204.78,205.0,200.49,1715313600000.0,39772.0
341,2252530.0,209.1023,205.66,209.51,210.23,205.625,1715572800000.0,51951.0
342,2083880.9999999998,209.2437,210.0,208.89,211.92,206.83,1715659200000.0,49541.0
343,1448929.0,206.5116,208.99,205.41,209.31,205.3,1715745600000.0,37852.0
344,1280781.0,207.3664,204.52,208.17,208.26,204.28,1715832000000.0,33212.0
345,1157932.0,207.2705,209.4,207.04,209.41,206.4,1715918400000.0,30482.0
346,1295184.0,208.1109,207.0,208.09,208.93,206.54,1716177600000.0,27100.0
347,1125333.0,207.5537,208.61,207.35,209.65,206.49,1716264000000.0,30337.0
348,1131394.0,206.0252,206.41,205.57,207.07,204.07,1716350400000.0,31397.0
349,1178267.0,202.0428,204.54,201.04,204.885,200.9075,1716436800000.0,31819.0
350,1869487.0,198.3647,201.0,197.0,201.31,196.915,1716523200000.0,40045.0
351,2208544.0,197.1098,196.15,197.61,198.365,195.26,1716868800000.0,41006.0
352,1454637.0,194.404,196.94,193.55,196.94,193.45,1716955200000.0,35440.0
353,1442166.0,193.2036,193.71,193.13,194.46,192.445,1717041600000.0,31122.0
354,3584995.0,197.2187,193.13,197.83,197.9,192.61,1717128000000.0,38779.0
355,1075914.0,196.498,197.59,196.42,198.86,188.81,1717387200000.0,26037.0
356,1459806.0,199.4856,196.27,200.07,200.6,195.38,1717473600000.0,27398.0
357,837665.0,197.8525,199.72,198.36,200.32,195.67,1717560000000.0,26163.0
358,764034.0,197.8452,197.94,197.32,199.06,197.17,1717646400000.0,22840.0
359,695514.0,196.762,196.5,196.06,198.6399,195.85,1717732800000.0,17127.0
360,1414908.0,191.4826,195.69,191.12,196.26,189.59,1717992000000.0,35469.0
361,1252921.0,190.0096,190.26,190.61,191.13,187.85,1718078400000.0,31388.0
362,1115898.0,188.2159,190.46,187.22,190.875,187.12,1718164800000.0,30589.0
363,1067606.0,186.2932,187.39,185.59,187.7,185.5,1718251200000.0,25821.0
364,1134066.0,187.3175,185.3,186.98,189.06,185.3,1718337600000.0,27562.0
365,1630396.9999999998,183.5523,186.0,183.05,186.265,182.33,1718596800000.0,40510.0
366,2205958.0,182.7304,182.91,182.73,184.7,181.34,1718683200000.0,43036.0
367,1634411.0,182.311,182.74,182.0,184.45,181.485,1718856000000.0,29861.0
368,2152825.0,182.1849,182.48,182.09,184.06,181.42,1718942400000.0,35324.0
369,1834361.0,186.9193,182.93,187.3,188.29,182.89,1719201600000.0,33608.0
370,1912974.0,186.6176,187.81,185.92,191.45,185.46,1719288000000.0,31899.0
371,1192448.9999999998,183.7189,184.0,183.05,185.25,182.78,1719374400000.0,27744.0
372,1190444.0,183.2513,183.41,183.68,184.03,182.09,1719460800000.0,27387.0
373,5004269.0,183.8567,183.51,183.83,185.46,182.71,1719547200000.0,36488.0
374,1652658.9999999998,182.8287,184.49,182.45,185.71,181.67,1719806400000.0,33964.0
375,1626529.0,184.0338,182.21,184.65,184.75,181.8238,1719892800000.0,31977.0
