,v,vw,o,c,h,l,t,n
341,58927.0,105.2441,106.84,104.97,107.18,104.72,1715572800000.0,2460.0
342,55437.0,106.1337,106.64,106.4,107.2174,105.445,1715659200000.0,2388.0
343,79879.0,107.402,106.83,107.97,108.135,106.645,1715745600000.0,2230.0
344,55223.0,106.3085,107.34,106.25,107.715,105.61,1715832000000.0,2089.0
345,41987.0,106.4019,106.54,106.72,106.75,105.39,1715918400000.0,1830.0
346,47702.0,105.7631,107.09,105.4,107.09,105.3395,1716177600000.0,2271.0
347,36929.0,105.666,104.94,105.89,106.06,104.94,1716264000000.0,1983.0
348,42964.0,103.8655,104.72,103.1,105.8,102.96,1716350400000.0,1706.0
349,66480.0,100.7965,102.77,100.53,102.77,100.02,1716436800000.0,2214.0
350,43614.0,101.4637,101.5,101.83,102.07,99.7,1716523200000.0,2159.0
351,43757.0,101.7079,102.34,101.49,102.8258,101.35,1716868800000.0,1946.0
352,48379.0,99.8674,100.07,99.77,100.52,99.5,1716955200000.0,2180.0
353,46911.0,100.2053,100.29,100.35,101.25,99.02,1717041600000.0,2631.0
354,51362.0,102.2556,100.24,102.57,102.73,100.24,1717128000000.0,2360.0
355,174008.0,98.8834,102.89,98.27,102.89,96.93,1717387200000.0,4315.0
356,110978.0,96.8378,97.62,97.62,97.97,94.74,1717473600000.0,3333.0
357,49780.0,98.4774,98.0,99.0,99.25,96.62,1717560000000.0,2290.0
358,38220.0,97.9111,97.99,97.72,99.0999,97.32,1717646400000.0,2306.0
359,40338.0,96.9579,97.03,96.92,97.78,95.7001,1717732800000.0,1856.0
360,55126.0,95.7963,96.09,95.96,96.43,95.04,1717992000000.0,2856.0
361,97053.0,94.7456,95.02,95.13,95.8,93.96,1718078400000.0,3606.0
362,124976.0,95.3332,97.52,95.08,97.81,94.06,1718164800000.0,4128.0
363,92343.0,94.8457,94.66,94.7,95.33,94.25,1718251200000.0,3719.0
364,77954.0,93.9879,93.71,94.47,95.13,92.74,1718337600000.0,2229.0
365,106183.0,95.4769,93.76,96.28,96.3,93.76,1718596800000.0,2467.0
366,165915.0,97.3955,96.6,97.24,99.49,96.265,1718683200000.0,3636.0
367,145501.0,94.3166,97.25,92.9,97.69,92.62,1718856000000.0,3231.0
368,364104.0,92.4942,93.17,92.13,94.055,91.7,1718942400000.0,4648.0
369,128362.0,94.7404,92.54,95.31,95.37,91.85,1719201600000.0,3358.0
370,111244.0,94.9,95.0,94.31,96.59,93.82,1719288000000.0,3172.0
371,151846.0,93.3725,93.58,94.33,94.53,92.8,1719374400000.0,3815.0
372,181439.0,93.3783,95.06,93.12,95.116,92.83,1719460800000.0,4570.0
373,315907.0,92.2662,94.09,92.42,94.09,91.07,1719547200000.0,4934.0
374,126423.0,91.466,92.86,91.31,93.63,90.49,1719806400000.0,3766.0
375,84625.0,91.6724,91.44,91.59,92.69,90.71,1719892800000.0,2819.0
